Upper,,Lower,
X,Y,X,Y
76.82674802663642,0.0007457194721091111,578.1376662553133,0.000023010857235453153
77.43758637883455,0.0007717215326497572,580.5794597559304,0.000023010857235453153
78.04889155438173,0.0008497277142716989,583.0212532565474,0.000023010857235453153
78.66019672992887,0.0009277338958936371,585.4630467571644,0.000023010857235453153
79.27103508212701,0.0009537359564342832,587.9048402577814,0.000023010857235453153
79.88164002265063,0.0009537359564342832,589.329219799808,0.000023010857235453153
80.49356762932983,0.0011010809661646179,,
81.10557303990052,0.0012570933294084978,,
81.71571115707512,0.0012050892083272022,,
82.32670511705626,0.0012484259758949456,,
82.93902174319297,0.0014391077531930238,,
83.45237181933656,0.001941814256978855,,
83.96416581765007,0.0022711736904937156,,
84.56986911300893,0.0017251304191401376,,
85.18024064185805,0.001699128358599488,,
85.743167357668,0.0020562233233577046,,
86.20674628441645,0.0026828729823872854,,
86.51932341853389,0.0034932705359041055,,
86.73827468406787,0.00440086626810858,,
87.13887580658049,0.0044900161899622225,,
87.20889930893411,0.0037879605553647645,,
87.45759944812674,0.0031509100721189218,,
87.64024408343245,0.002524260413089341,,
88.13461001004906,0.0020458224991414427,,
88.74467032333214,0.001985151024546602,,
89.35722036114336,0.0022018348623853226,,
89.96883675225654,0.0023145104580614556,,
90.52287826365674,0.0016817936515723907,,
91.07870926456151,0.0012484259758949456,,
91.68869177395311,0.001179087147786556,,
92.29953012615124,0.0012050892083272022,,
92.90920141997682,0.0011010809661646179,,
93.51778345932135,0.0008757297748123449,,
94.1274547531469,0.0007717215326497572,,
94.73782628199602,0.0007457194721091111,,
95.34843122251964,0.0007457194721091111,,
95.95903616304327,0.0007457194721091111,,
96.56964110356688,0.0007457194721091111,,
97.18024604409051,0.0007457194721091111,,
97.79085098461412,0.0007457194721091111,,
98.40145592513775,0.0007457194721091111,,
99.01206086566137,0.0007457194721091111,,
99.622665806185,0.0007457194721091111,,
100.23334855060014,0.0007543868256226598,,
100.84395349112376,0.0007543868256226598,,
101.45463623553889,0.0007630541791362119,,
102.06578580330303,0.0008237256537310528,,
102.67569050880311,0.0007457194721091111,,
103.28629544932673,0.0007457194721091111,,
103.89690038985036,0.0007457194721091111,,
104.50750533037397,0.0007457194721091111,,
105.1181102708976,0.0007457194721091111,,
105.72871521142122,0.0007457194721091111,,
106.33939795583636,0.0007543868256226598,,
106.95085873916653,0.0008497277142716989,,
107.56146367969015,0.0008497277142716989,,
108.17206862021378,0.0008497277142716989,,
108.7826735607374,0.0008497277142716989,,
109.39428995185057,0.0009624033099478319,,
110.00613975463826,0.0011010809661646179,,
110.61798955742594,0.001239758622381397,,
111.23077300691168,0.0014824445207607638,,
111.74501782780756,0.002084825589952412,,
112.06109613704268,0.0032852540515789334,,
111.95287092396057,0.0025658637099543746,,
112.1619144196536,0.004313202178285829,,
112.28283722782916,0.005313414773749366,,
112.39331875376487,0.00628415836726684,,
112.63349936683782,0.007532257273217879,,
112.75347296753704,0.006726193396457834,,
112.81906164807494,0.008364323210518571,,
113.0153608663396,0.0075582593337585255,,
113.10965918284248,0.006726193396457834,,
113.15400740099977,0.005998135701319726,,
113.14716065854742,0.005235408592127427,,
113.34353768070359,0.00443801206888093,,
113.43652889182921,0.0034603345925526205,,
113.50552538281498,0.002643869891576313,,
113.66685953223775,0.0019106117843300796,,
114.18047414161244,0.00130909745048979,,
114.78944520041448,0.001127083026705264,,
115.39857186699952,0.0009624033099478319,,
116.00855437639112,0.0008930644818394458,,
116.61814786632519,0.0007803888861633058,,
117.22844159128277,0.0007457194721091111,,
117.83904653180642,0.0007457194721091111,,
118.44965147233003,0.0007457194721091111,,
119.06002300117913,0.000719717411568465,,
119.51727647154834,0.0006417112299465233,,
