GBX1,,GBX2,,GBX3,
X,Y,X,Y,X,Y
347.19826828410686,0.0009678390459125679,333.1205074378473,1.829214275734071,345.60339890887815,0.03912363678121267
348.83087201125164,0.000802079118740728,335.61230648784385,1.8293625971060945,348.09725797793055,0.043845200457298006
350.69396097046405,0.0005462299867059709,338.10575355308504,1.8331695123213674,350.590087037455,0.04628014298135241
353.6326476793248,0.0003758393060131395,340.5971405992704,1.8324031852325788,353.0833281007907,0.049629733966218836
357.0899261603375,0.00028901267749455693,343.08770363783344,1.8298075612221654,355.57389113935363,0.04703410995580537
360.5472046413501,0.0002258660385719511,345.5795026878299,1.8299558825941893,358.0658961912558,0.04763975555823485
364.0044831223628,0.00019955493902086563,348.07130173782645,1.8301042039662128,360.55625322791315,0.04458680731741538
367.46176160337546,0.00019955493902086563,350.563100787823,1.8302525253382362,363.0480522779097,0.04473512868943974
370.9190400843881,0.0002100793788413005,353.0577838644977,1.8368033859359452,365.5398513279062,0.044883450061463215
374.37631856540077,0.0002100793788413005,355.5491709106831,1.836037058847157,368.0312383740916,0.04411712297267467
377.83359704641344,0.0002390215883474947,358.04220597211315,1.838929325601617,370.52159541074894,0.041064174731855196
381.29087552742607,0.0002863815675394482,360.5305029897146,1.831303135056737,373.01380646455664,0.04212714456469069
384.74815400843875,0.00026007046798836274,363.02209603780557,1.8309941321983545,375.505193510742,0.041360817475902145
388.20543248945137,0.00027585712771901333,365.51410108970765,1.8315997778007844,377.99802257026647,0.043795759999955663
391.66271097046405,0.0002969060073598831,368.00816616066567,1.8367786657072749,380.4906456278853,0.04577337829360495
395.1199894514767,0.000402150405564225,370.4993472049454,1.8355550143880803,382.98244467788186,0.045921699665628424
398.289161392405,0.0004395121669267662,372.98949823969724,1.8320447419168553,385.4742437278784,0.0460700210376519
400.0178006329113,0.0006652614010750823,375.48129728969377,1.8321930632888788,387.96810279693074,0.05079158471373724
402.034546413502,0.0008099724486060533,377.973714345407,1.8337133573521212,390.4594898431161,0.050025257624947805
403.475079113924,0.0010467723445658243,380.4679854182706,1.8393495694890176,392.952112900735,0.0520028759185962
404.05129219409275,0.0012730478007051613,382.95937246445595,1.8385832424002286,395.44535396407065,0.055352466903463515
404.6275052742615,0.001533527686260909,385.4507595106413,1.83781691531144,397.9342689873889,0.04909824904980109
406.273828360458,0.002026296993567671,387.940498541582,1.8333919943794026,400.4250380278575,0.04695994926979363
406.0680379746835,0.0017624342523553547,390.43250359348406,1.8339976399818325,402.9151890626093,0.04344967679856904
406.35614451476783,0.0028083004595110105,392.924096641575,1.8336886371234495,405.4086361278505,0.04725659201384058
406.64425105485225,0.002570185008573685,395.4173377049106,1.8370382281083164,407.90043517784704,0.047404913385864056
406.35614451476783,0.002365484654066238,397.9079007434736,1.8344426040979034,410.3922342278436,0.04755323475788753
405.77993143459906,0.0022149851646340287,400.3990817877534,1.8332189527787084,412.8840332778401,0.04770155612991189
406.35614451476783,0.003293740246228541,402.89088083774993,1.8333672741507323,415.37583232783663,0.04784987750193537
406.35614451476783,0.0031043003294607243,405.38267988774646,1.8335155955227558,417.8690733911723,0.05119946848680179
407.8927127285512,0.0015361587962160177,407.87633295489326,1.8377798349684342,420.36128444497996,0.05226243831963728
